device_id,licence_number,registration_id,radcom_access_id,radcom_registration_id,freq_centre,bandwidth,freq_lower,freq_upper,occupied_bw,service_type,service_subtype,licence_subtype,height,latitude,longitude,site_id,site_name,state,client,industry,emission_designator,tx_rx,power_watts,eirp_watts,simplex_duplex,azimuth,antenna_gain,antenna_manufacturer,antenna_model,multi_antenna,antenna_size,antenna_tilt,antenna_type,date_authorised,date_issued,date_effective,date_expires,licence_status
332746439,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,39.2,-34.573463,138.861618,305395,Optus Site Rosedale Scenic Drive WARPOO,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746440,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,39.2,-34.573463,138.861618,305395,Optus Site Rosedale Scenic Drive WARPOO,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746441,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,25.4,-34.594812,138.514791,9002553,Rear of Post Office 43 Old Port Wakefield Rd TWO WELLS,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746442,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,25.4,-34.594812,138.514791,9002553,Rear of Post Office 43 Old Port Wakefield Rd TWO WELLS,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746443,9995254/50,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,39.2,-34.573463,138.861618,305395,Optus Site Rosedale Scenic Drive WARPOO,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746444,9995254/50,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,39.2,-34.573463,138.861618,305395,Optus Site Rosedale Scenic Drive WARPOO,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746445,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,39.2,-34.573463,138.861618,305395,Optus Site Rosedale Scenic Drive WARPOO,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746446,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,39.2,-34.573463,138.861618,305395,Optus Site Rosedale Scenic Drive WARPOO,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746447,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,39.2,-34.573463,138.861618,305395,Optus Site Rosedale Scenic Drive WARPOO,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,13005.3,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746448,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,39.2,-34.573463,138.861618,305395,Optus Site Rosedale Scenic Drive WARPOO,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746449,9995254/50,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,39.2,-34.573463,138.861618,305395,Optus Site Rosedale Scenic Drive WARPOO,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,13005.3,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746450,9995254/50,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,39.2,-34.573463,138.861618,305395,Optus Site Rosedale Scenic Drive WARPOO,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746451,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,39.2,-34.573463,138.861618,305395,Optus Site Rosedale Scenic Drive WARPOO,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,13005.3,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746452,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,39.2,-34.573463,138.861618,305395,Optus Site Rosedale Scenic Drive WARPOO,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746453,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,37,-34.625768,138.533367,130376,CMTS Lot 11 Port Gawler Road TWO WELLS,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746454,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,37,-34.625768,138.533367,130376,CMTS Lot 11 Port Gawler Road TWO WELLS,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746455,9995254/50,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,37,-34.625768,138.533367,130376,CMTS Lot 11 Port Gawler Road TWO WELLS,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746456,9995254/50,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,37,-34.625768,138.533367,130376,CMTS Lot 11 Port Gawler Road TWO WELLS,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746457,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,37,-34.625768,138.533367,130376,CMTS Lot 11 Port Gawler Road TWO WELLS,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746458,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,37,-34.625768,138.533367,130376,CMTS Lot 11 Port Gawler Road TWO WELLS,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746620,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,35,-35.761587,137.778001,9019585,NBN Co Site Section 88 Ballast Head Rd AMERICAN RIVER,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,13005.3,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746621,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,35,-35.761587,137.778001,9019585,NBN Co Site Section 88 Ballast Head Rd AMERICAN RIVER,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746622,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-35.395595,138.968752,9021015,NBN Co Site 88 Gun Club Road MILANG,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746623,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-35.395595,138.968752,9021015,NBN Co Site 88 Gun Club Road MILANG,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746630,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,26,-34.790412,138.88144,501000,Vodafone Site 3 km ESE of Kersbrook MT GOULD,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,13005.3,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746631,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,26,-34.790412,138.88144,501000,Vodafone Site 3 km ESE of Kersbrook MT GOULD,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746642,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,30,-35.729606,137.956872,9019583,NBN Co Site Binneys Track PENNESHAW,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746643,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,30,-35.729606,137.956872,9019583,NBN Co Site Binneys Track PENNESHAW,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746644,9995254/50,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,50,-34.88287,139.593655,9010436,Sec 22 Hartmans Road CAURNAMONT,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,13005.3,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746689,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,30,-35.036657,137.729245,9020863,"NBN Co Site Lot 201, Paddys Well Road COOBOWIE",SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746690,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,30,-35.036657,137.729245,9020863,"NBN Co Site Lot 201, Paddys Well Road COOBOWIE",SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746691,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-34.610675,138.836717,10000322,NBN Co Gawler Golf Club 129 Williamstown Road Sandy Creek,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746692,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-34.610675,138.836717,10000322,NBN Co Gawler Golf Club 129 Williamstown Road Sandy Creek,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746693,9995254/50,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-34.610675,138.836717,10000322,NBN Co Gawler Golf Club 129 Williamstown Road Sandy Creek,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746694,9995254/50,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-34.610675,138.836717,10000322,NBN Co Gawler Golf Club 129 Williamstown Road Sandy Creek,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746695,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-34.610675,138.836717,10000322,NBN Co Gawler Golf Club 129 Williamstown Road Sandy Creek,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746696,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-34.610675,138.836717,10000322,NBN Co Gawler Golf Club 129 Williamstown Road Sandy Creek,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746697,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,35,-34.708842,138.561055,10000318,NBN Co 72 Curnow Road Waterloo Corner,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746698,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,35,-34.708842,138.561055,10000318,NBN Co 72 Curnow Road Waterloo Corner,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746699,9995254/50,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,35,-34.708842,138.561055,10000318,NBN Co 72 Curnow Road Waterloo Corner,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746700,9995254/50,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,35,-34.708842,138.561055,10000318,NBN Co 72 Curnow Road Waterloo Corner,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746701,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,35,-34.708842,138.561055,10000318,NBN Co 72 Curnow Road Waterloo Corner,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746702,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,35,-34.708842,138.561055,10000318,NBN Co 72 Curnow Road Waterloo Corner,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746703,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-35.135773,138.660512,9028104,NBNCo 1935 Kangarilla Road KANGARILLA,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746704,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-35.135773,138.660512,9028104,NBNCo 1935 Kangarilla Road KANGARILLA,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746707,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-35.111937,139.034933,10000173,"NBN Co NBN Co Site, 1176 Back Callington Rd Callington",SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746708,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-35.111937,139.034933,10000173,"NBN Co NBN Co Site, 1176 Back Callington Rd Callington",SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746709,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-35.230622,138.778027,10000171,NBN Co 94 Phillips Hill Road Bull Creek,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746710,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-35.230622,138.778027,10000171,NBN Co 94 Phillips Hill Road Bull Creek,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746711,9995254/50,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-35.230622,138.778027,10000171,NBN Co 94 Phillips Hill Road Bull Creek,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746712,9995254/50,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-35.230622,138.778027,10000171,NBN Co 94 Phillips Hill Road Bull Creek,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746713,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-35.230622,138.778027,10000171,NBN Co 94 Phillips Hill Road Bull Creek,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746714,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-35.230622,138.778027,10000171,NBN Co 94 Phillips Hill Road Bull Creek,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746715,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-34.917418,138.822559,9028287,NBNCo 24 Harris Road LENSWOOD,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746716,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,40,-34.917418,138.822559,9028287,NBNCo 24 Harris Road LENSWOOD,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746717,9995254/50,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-34.917418,138.822559,9028287,NBNCo 24 Harris Road LENSWOOD,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746718,9995254/50,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-35.236958,138.568018,9028279,NBNCo 135 Strout Road MCLAREN VALE,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,13005.3,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746719,9995254/50,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,40,-35.236958,138.568018,9028279,NBNCo 135 Strout Road MCLAREN VALE,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746720,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,35.5,-34.666082,138.901044,500948,Optus/Telstra Site Lot 1 Springton Rd WILLIAMSTOWN,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,13005.3,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746721,9995254/50,,,,3410000000,20000000,3400000000,3420000000,20000000,PTS,PMTS Class B,PMTS Class B,35.5,-34.666082,138.901044,500948,Optus/Telstra Site Lot 1 Springton Rd WILLIAMSTOWN,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746722,9995254/50,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,35.5,-34.666082,138.901044,500948,Optus/Telstra Site Lot 1 Springton Rd WILLIAMSTOWN,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,13005.3,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746723,9995254/50,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,35.5,-34.666082,138.901044,500948,Optus/Telstra Site Lot 1 Springton Rd WILLIAMSTOWN,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746724,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,35.5,-34.666082,138.901044,500948,Optus/Telstra Site Lot 1 Springton Rd WILLIAMSTOWN,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,13005.3,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746725,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,35.5,-34.666082,138.901044,500948,Optus/Telstra Site Lot 1 Springton Rd WILLIAMSTOWN,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746732,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,38,-34.634527,138.847781,501377,Telstra CMTS Goldfield Road COCKATOO VALLEY,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,8019,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746733,9995254/50,,,,3527500000,20000000,3517500000,3537500000,20000000,PTS,PMTS Class B,PMTS Class B,38,-34.634527,138.847781,501377,Telstra CMTS Goldfield Road COCKATOO VALLEY,SA ,NBN CO LIMITED,Other,20M0W7DEW,R,,,X,,17.5,ARGUS,SSPX310R,Y,0.75,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
332746734,9995254/50,,,,3507500000,20000000,3497500000,3517500000,20000000,PTS,PMTS Class B,PMTS Class B,25,-34.657525,138.709975,9028202,Monopole 14 Smith Road BLAKEVIEW,SA ,NBN CO LIMITED,Other,20M0W7DEW,T,160,13005.3,X,,19.6,ALPHA WIRELESS,AW3497,Y,0.8,,Panel (1 sector)-R,22/11/2017,22/11/2017,22/11/2017,15/4/2018,Granted
